id,qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level,created_at,updated_at
c7917a91-972b-4eeb-89be-cfda0fddbf2e,199,구강·눈·피부,모니터 거리·자세,"[""민간요법을 따르면 대부분 저절로 낫는다"",""화면에 얼굴을 붙인다"",""팔 길이 거리·시선 약간 아래"",""누워서 본다""]",2,이물을 더 깊이 밀지 않도록 억지로 삼키거나 빼지 말고 전문 도움을 받으세요.,거리를 확보하면 눈·목 부담이 줄어듭니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
c85d5cee-631a-4301-8c52-0aab979f95d7,62,생활 응급,유아가 질식(의식 있음)할 때,"[""등 5회 타격 + 가슴압박 5회 교대로"",""물을 마시게 하면 대부분 해결된다"",""거꾸로 흔든다"",""성인처럼 복부 밀치기""]",0,"가슴압박은 100~120회/분·깊이 5~6cm·완전 이완, AED 패드 위치와 음성안내를 기억하세요.",유아는 복부 밀치기를 피합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
cb340693-1045-4ea4-a876-a4e2a52e6564,196,민간요법·오해,유방 변화에 대한 올바른 태도,"[""자가치료"",""지속되는 덩어리·분비·피부변화는 평가 필요"",""시간이 해결"",""민간요법을 따르면 대부분 저절로 낫는다""]",1,"민간요법보다 안전·근거 중심 지침을 우선하고, 절개·불명확한 소독·강한 조작은 피하세요.",지속·새로운 변화는 전문 평가가 안전합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
cc946527-42c0-4179-8fce-f3f131fb5e6d,200,구강·눈·피부,자외선 차단 습관,"[""흐린 날에는 차단제를 바를 필요가 전혀 없다"",""소량만 바르고 끝"",""겨울엔 불필요"",""노출 부위에 충분히 바르고 땀나면 덧바름""]",3,"외출 15~30분 전 충분량 도포, 땀·물 후 재도포-흐린 날·겨울에도 노출 시 필요합니다.",충분량·재도포로 효과를 유지합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
cda37ce8-3b3c-45ed-aad5-efdb29984f59,109,감염병·위생·식품 안전,상한 음식 판별,"[""민간요법을 따르면 대부분 저절로 낫는다"",""표기 확인·의심되면 폐기"",""냄새만 맡으면 충분"",""소금으로 살균""]",1,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",냄새·맛만으로는 한계가 있어요.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
cf35610e-e5c1-4c89-b623-30e5415ce382,17,생활 응급,팔 골절이 의심될 때?,"[""모양을 맞춰 ‘뚝' 하고 돌려본다"",""온찜질로 풀어준다"",""부목으로 고정·움직임 최소화 후 의료기관으로 이동"",""강하게 주무르면 뼈가 제자리로 돌아간다""]",2,이물을 더 깊이 밀지 않도록 억지로 삼키거나 빼지 말고 전문 도움을 받으세요.,"고정·안정이 기본, 무리한 정복은 손상 악화.",보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
d4e0530e-9009-4995-8251-1597a13ce1c8,191,민간요법·오해,뼈 건강에 도움 되는 습관,"[""민간요법을 따르면 대부분 저절로 낫는다"",""체중부하 운동+균형 잡힌 식사"",""짠 음식 늘리기"",""운동 금지""]",3,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",걷기·계단·근력운동이 도움이 됩니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
d5dca7d1-a5cc-480f-8907-8784adaa2fe7,168,약물·의약품 안전,철분제 복용 팁,"[""우유·커피는 피하고 지시에 따라 복용"",""공복 고용량"",""민간요법을 따르면 대부분 저절로 낫는다"",""우유·커피와 함께""]",0,성분·용량·중복·상호작용·보관 원칙 중 무엇이 핵심인지 라벨과 복약지도로 확인해 보세요.,일부 음료는 흡수 저해가 있을 수 있습니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
d7d70c12-bc55-4420-b8cf-17c12a2c1093,103,약물·의약품 안전,임신 중 약 복용,"[""감기약은 전부 안전"",""민간약이면 안전"",""임의 복용 금지, 전문의 상담"",""민간요법을 따르면 대부분 저절로 낫는다""]",0,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,태아·모체 안전을 우선합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
d940258c-a39b-4612-a938-fd27275261d7,60,생활 응급,야생동물·의심 동물에 물림,"[""흐르는 물+비누로 충분히 씻고 즉시 진료"",""씻지 않는다"",""상처를 칼로 절개해 독을 짜내면 된다"",""소금물에 담근다""]",0,독이 퍼지지 않도록 ‘움직임 최소화·사지 고정'이 핵심입니다. 절개·빨기는 금지예요.,파상풍·광견병 평가가 필요합니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
d9a4eeb1-4e01-4938-87ba-43a69642a8f1,78,민간요법·오해,비교적 건강한 간식 예시는?,"[""설탕 든 에너지음료"",""민간요법을 따르면 대부분 저절로 낫는다"",""과자 위주"",""과일·견과 소량""]",3,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",과도한 당·지방은 피하세요.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
d9be7df8-6538-410f-90b3-86e57cd12b87,195,연령·상황별,노인의 탈수 신호,"[""지사제와 항생제를 함께 먹으면 빨리 회복된다"",""소변량 감소·입 마름·어지럼 등"",""손톱 색만 본다"",""갈증만 본다""]",1,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,갈증이 둔해질 수 있어 관찰이 필요합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
db118279-6d57-48a2-92dc-1a9c62843a15,1,민간요법·오해,감기에 항생제를 먹으면 빨리 낫는다.,"[""증상이 좋아지면 항생제는 스스로 중단해도 된다"",""대부분 맞다"",""대부분 아니다"",""코로나일 때만 맞다""]",2,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,"감기의 상당수는 바이러스 원인이어서 항생제가 효과 없고, 오남용은 내성만 늘립니다.",보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
db7fed71-696b-49db-bbb9-328e685c6508,73,민간요법·오해,수분 섭취에 관한 설명으로 옳은 것은?,"[""민간요법을 따르면 대부분 저절로 낫는다"",""당음료로 대체해도 된다"",""갈증 없으면 전혀 필요 없다"",""활동·날씨에 따라 충분히 ‘나눠' 마신다""]",3,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",물·무가당 음료가 기본입니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
dbc29866-ec91-4b48-800d-a43c9a1066a9,140,생활 응급,피부에 ‘가루' 형태의 화학물질이 묻었다.,"[""수건으로 가볍게만 닦으면 충분하다"",""먼저 털어낸 뒤 물·비누로 씻는다"",""세게 문지른다"",""오일을 바른다""]",1,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",건조 화학물질은 털어낸 뒤 수세가 원칙입니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
deea519c-b48b-4350-9ee3-f59757a05f26,49,생활 응급,일광화상 초기 대처로 알맞은 것은?,"[""버터/기름 바르기"",""뜨거운 샤워"",""치약이나 된장을 바르면 화상이 가라앉는다"",""시원한 물로 식히고 보습한다""]",3,"흐르는 차가운 물로 10~20분 식히고, 바르는 민간요법은 피하는 표준 처치를 떠올리세요.",열을 식히고 수분·보습을 유지하세요.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e25694a6-2e2c-4865-86f9-30111de418dd,125,민간요법·오해,규칙적인 일정,"[""민간요법을 따르면 대부분 저절로 낫는다"",""매일 바꾸기"",""무관"",""수면·식사 시간을 일정하게 유지""]",3,"취침 1시간 전 스크린·카페인·음주를 줄이고, 일정한 취침/기상 시간을 유지하세요.",생체리듬 안정에 도움됩니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e29a5779-d25e-4cb3-9426-f636a6d68e88,74,생활 응급,가공육에 대한 설명,"[""나트륨·첨가물이 많아 과량 섭취 주의"",""단백질이라 마음껏"",""민간요법을 따르면 대부분 저절로 낫는다"",""생선보다 항상 건강""]",0,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",라벨 확인과 섭취 빈도 조절이 필요합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e2a1097d-47b7-4bbe-a872-b48246194967,111,감염병·위생,외출 후 손 씻기,"[""민간요법을 따르면 대부분 저절로 낫는다"",""불필요"",""오히려 해롭다"",""감염 예방에 도움이 된다""]",3,"손바닥·등·사이·손톱 밑까지 20초 이상 문지르거나, 알코올≥60% 소독제를 마를 때까지 문지릅니다.",기본 위생 습관입니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e3415a62-3480-4961-9fcd-ae514220e819,12,생활 응급,자동심장충격기(AED)는...?,"[""패드를 붙이고 기기 음성안내를 따르면 누구나 사용할 수 있다"",""맥박을 먼저 길게 확인해야만 쓴다"",""의료인만 사용할 수 있다"",""분당 80~90회로 천천히 압박하는 게 좋다""]",0,"가슴압박은 100~120회/분·깊이 5~6cm·완전 이완, AED 패드 위치와 음성안내를 기억하세요.","AED는 일반인 사용을 전제로 설계되며, 음성 안내를 따르면 됩니다.",어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e4487942-a6d6-4e11-af56-8427f7b2a042,120,민간요법·오해,규칙적 운동의 효과,"[""기분·에너지·수면 개선에 도움"",""민간요법을 따르면 대부분 저절로 낫는다"",""기분만 나빠짐"",""해롭다""]",2,"취침 1시간 전 스크린·카페인·음주를 줄이고, 일정한 취침/기상 시간을 유지하세요.",가벼운 운동부터 시작해도 좋습니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e47005f8-4e8d-4ede-bf59-eb66be7fd6a2,124,민간요법·오해,호흡 연습,"[""복식·느린 호흡이 긴장 완화에 도움"",""증상이 좋아지면 항생제는 스스로 중단해도 된다"",""아무 효과 없음"",""과호흡이 더 좋다""]",0,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,쉽게 실천 가능한 기법입니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e58d07e1-c71e-4566-8d50-5171ddf32e0b,45,민간요법·오해,숙취 해소엔 즉효 ‘해장 음식'이 과학적으로 증명됐다?,"[""그렇다"",""민간요법을 따르면 대부분 저절로 낫는다"",""즉효 해법은 없고 휴식·수분 보충이 기본"",""커피를 많이 마시면 된다""]",2,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",시간+수분 회복이 핵심입니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e5966616-e44a-41d7-a7b3-3a0472783f4b,22,생활 응급,의식이 없고 숨을 쉬지 않는다(또는 비정상 호흡). 먼저 할 일은?,"[""흔들어 깨운 뒤 옆으로 눕혀만 둔다"",""증상이 좋아지면 항생제는 스스로 중단해도 된다"",""119 신고와 즉시 가슴압박 시작"",""맥박을 오래 확인한다""]",2,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,지연 없이 신고→가슴압박(CAB)이 원칙입니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
e5a387e7-1274-4588-aece-60a945800e1f,57,민간요법·오해,발목을 ‘삐었을 때' 초기 처치?,"[""바로 뛰기"",""밥을 크게 삼켜 이물을 아래로 밀어내면 안전하다"",""온찜질"",""휴식·냉찜질·압박·거상(RICE)""]",3,이물을 더 깊이 밀지 않도록 억지로 삼키거나 빼지 말고 전문 도움을 받으세요.,초기엔 부기·통증을 줄이는 처치가 도움됩니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
ea0cf97b-01b4-464e-97c9-59f73f6c176c,180,감염병·위생·식품 안전,냉장고 적정 온도,"[""겉만 따뜻하면 대체로 안전하다"",""약 4℃ 이하"",""실온"",""10℃""]",1,"‘2시간 규칙', 4℃ 이하 냉장, 내부까지 충분 가열, 교차오염 방지 원칙을 떠올리세요.",저온 보관이 세균 증식을 늦춥니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
ec086075-4790-4e45-880b-02b3de00b4eb,66,민간요법·오해,뇌졸중 의심(한쪽 마비·말 어눌),"[""시간 두고 지켜본다"",""즉시 119"",""민간요법을 따르면 대부분 저절로 낫는다"",""비타민 복용""]",1,"민간요법보다 안전·근거 중심 지침을 우선하고, 절개·불명확한 소독·강한 조작은 피하세요.",‘시간이 뇌'입니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
ee3b484f-a840-42cf-af6b-60ffc0a1e8a6,187,민간요법·오해,생리통 완화에 도움 되는 방법,"[""민간요법을 따르면 대부분 저절로 낫는다"",""온찜질·가벼운 스트레칭"",""진통제 과다 복용"",""술 마시기""]",1,"민간요법보다 안전·근거 중심 지침을 우선하고, 절개·불명확한 소독·강한 조작은 피하세요.",온열·가벼운 활동이 증상 완화에 도움됩니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
eef14e4b-f447-41ed-9ab8-0d239c476afd,24,감염병·위생,알코올 함유 손소독제를 사용할 때 올바른 방법은?,"[""손 전체가 마를 때까지 문질러 준다"",""물로 한번 헹군다"",""소주를 붓는 것이 가장 안전한 소독법이다"",""바른 즉시 티슈로 닦아낸다""]",0,"깨끗한 물로 씻은 뒤 적절한 소독제를 사용하고, 자극적인 음용 알코올은 피하세요.",충분량 도포 후 마를 때까지 문지르는 것이 핵심입니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
f048c8ba-dc25-48fb-bedd-4cffc7fd8fea,112,감염병·위생,공용 물병·빨대 사용,"[""완전히 안전"",""감염 위험 증가"",""공유해도 무방"",""민간요법을 따르면 대부분 저절로 낫는다""]",1,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",침·분비물 통해 전파될 수 있어요.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
f050036d-04af-42f3-ad5d-7ba8450040d5,38,민간요법·오해,흑염소·흑마늘 등 보조식품은 성장·면역에 만능이다?,"[""민간요법을 따르면 대부분 저절로 낫는다"",""어린이만 효과"",""일부 보조는 가능해도 ‘만능'은 아니다"",""과학적으로 입증됨""]",2,"취침 1시간 전 스크린·카페인·음주를 줄이고, 일정한 취침/기상 시간을 유지하세요.",균형 잡힌 식사·수면·운동이 기본입니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
f30c31c0-2342-4ec3-abdb-a7b94573b64e,19,민간요법·오해,발작(경련) 목격 시 적절한 대처는?,"[""물을 마시게 한다"",""밥을 크게 삼켜 이물을 아래로 밀어내면 안전하다"",""억지로 몸을 눌러 움직임을 막는다"",""머리 주변 위험물을 치우고 시간(발작 지속)을 기록한다""]",3,이물을 더 깊이 밀지 않도록 억지로 삼키거나 빼지 말고 전문 도움을 받으세요.,억지 제압·삽입물 금지. 안전 확보·시간 기록이 중요합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
f40c7de2-7517-4173-936c-cbfa8acd3469,52,생활 응급,감전 환자를 도울 때 먼저 할 일은?,"[""민간요법을 따르면 대부분 저절로 낫는다"",""물을 끼얹는다"",""전원을 차단하거나 절연체로 분리"",""곧바로 잡아당긴다""]",2,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",구조자 안전이 최우선입니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
f4f1ef49-369d-4016-99b1-2056b2c4ea80,8,민간요법·오해,목에 생선가시가 걸렸을 때?,"[""머리를 거꾸로 하고 기침을 멈춘다"",""밥을 크게 삼켜 아래로 밀어내면 된다"",""밥을 크게 삼켜 이물을 아래로 밀어내면 안전하다"",""억지로 삼키지 말고 의료 도움을 받는다""]",3,이물을 더 깊이 밀지 않도록 억지로 삼키거나 빼지 말고 전문 도움을 받으세요.,무리한 삼키기는 상처·천공 위험을 높입니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
